day,month,numChecklists,numContributors,numSpecies,state
12,4,112,96,164,SC
13,4,106,82,184,SC
14,4,139,116,184,SC
15,4,186,130,191,SC
16,4,112,94,177,SC
17,4,121,83,181,SC
18,4,100,80,180,SC
19,4,104,87,172,SC
20,4,114,94,179,SC
21,4,117,92,183,SC
22,4,213,117,206,SC
23,4,124,98,187,SC
24,4,90,67,160,SC
25,4,111,87,188,SC
26,4,126,109,181,SC
27,4,111,92,187,SC
28,4,110,93,190,SC
29,4,186,123,193,SC
30,4,133,98,187,SC
1,5,69,75,159,SC
2,5,89,83,184,SC
3,5,103,90,166,SC
4,5,99,70,169,SC
5,5,77,69,173,SC
6,5,200,122,194,SC
7,5,166,116,199,SC
8,5,102,96,191,SC
9,5,84,76,183,SC
10,5,97,77,175,SC
11,5,102,71,166,SC
12,5,105,72,187,SC
13,5,184,122,192,SC
14,5,110,96,182,SC
15,5,88,77,180,SC
16,5,62,60,161,SC
17,5,71,64,154,SC
18,5,68,53,147,SC
19,5,80,58,148,SC
20,5,172,97,162,SC
21,5,83,73,157,SC
22,5,74,66,149,SC
23,5,43,40,117,SC
24,5,55,42,134,SC
25,5,94,63,155,SC
26,5,99,82,165,SC
27,5,120,97,156,SC
28,5,95,79,152,SC
29,5,146,80,156,SC
30,5,65,51,145,SC
31,5,66,56,138,SC
1,6,104,61,140,SC
2,6,110,62,143,SC
3,6,100,74,145,SC
4,6,112,67,137,SC
5,6,75,42,136,SC
6,6,92,54,146,SC
7,6,56,52,128,SC
8,6,98,56,136,SC
9,6,137,74,140,SC
10,6,131,74,143,SC
11,6,103,74,135,SC
12,6,202,57,135,SC
13,6,94,63,147,SC
14,6,119,69,128,SC
15,6,69,46,126,SC
16,6,64,49,139,SC
17,6,91,65,145,SC
18,6,87,67,129,SC
19,6,57,46,132,SC
20,6,53,40,137,SC
21,6,59,55,129,SC
22,6,47,51,120,SC
23,6,56,53,146,SC
24,6,98,67,140,SC
25,6,69,63,134,SC
26,6,56,45,145,SC
27,6,60,46,121,SC
28,6,50,53,134,SC
29,6,65,46,136,SC
30,6,71,51,132,SC
1,7,114,72,143,SC
2,7,98,64,138,SC
3,7,75,54,147,SC
4,7,67,66,135,SC
5,7,51,53,135,SC
6,7,56,46,136,SC
7,7,63,56,126,SC
8,7,73,56,137,SC
9,7,73,55,140,SC
10,7,66,56,142,SC
11,7,44,40,129,SC
12,7,61,52,140,SC
13,7,55,41,137,SC
14,7,53,44,131,SC
15,7,88,73,130,SC
16,7,69,50,128,SC
17,7,56,49,129,SC
18,7,42,40,132,SC
19,7,50,47,134,SC
20,7,61,47,141,SC
21,7,46,49,131,SC
22,7,85,66,138,SC
23,7,79,57,148,SC
24,7,66,47,130,SC
25,7,58,51,136,SC
26,7,70,56,152,SC
27,7,76,59,136,SC
28,7,75,59,143,SC
29,7,97,65,139,SC
30,7,107,63,147,SC
31,7,63,54,141,SC
1,8,71,64,136,SC
2,8,79,68,142,SC
3,8,67,58,147,SC
4,8,74,57,139,SC
5,8,117,68,154,SC
6,8,94,65,160,SC
7,8,69,56,149,SC
8,8,54,49,140,SC
9,8,51,45,124,SC
10,8,76,57,137,SC
11,8,112,52,142,SC
12,8,81,61,139,SC
13,8,58,42,144,SC
14,8,54,43,126,SC
15,8,51,43,134,SC
16,8,56,49,121,SC
17,8,50,48,132,SC
18,8,78,67,139,SC
19,8,124,91,164,SC
20,8,157,133,167,SC
21,8,342,186,156,SC
22,8,93,77,150,SC
23,8,74,60,144,SC
24,8,53,45,149,SC
25,8,70,53,148,SC
26,8,101,73,155,SC
27,8,97,72,146,SC
28,8,62,50,123,SC
29,8,55,47,139,SC
30,8,64,55,132,SC
31,8,51,44,111,SC
1,9,72,36,132,SC
2,9,106,72,150,SC
3,9,107,89,161,SC
4,9,140,87,166,SC
5,9,57,48,133,SC
6,9,51,43,137,SC
7,9,74,52,146,SC
8,9,88,66,152,SC
9,9,110,75,160,SC
10,9,93,63,152,SC
11,9,36,33,106,SC
12,9,99,65,168,SC
13,9,69,58,151,SC
14,9,74,57,154,SC
15,9,88,66,157,SC
16,9,152,95,169,SC
17,9,76,62,144,SC
18,9,60,50,134,SC
19,9,71,59,163,SC
20,9,66,59,157,SC
21,9,61,53,143,SC
22,9,60,47,159,SC
23,9,91,70,157,SC
24,9,97,75,155,SC
25,9,66,52,144,SC
26,9,59,45,133,SC
27,9,74,59,151,SC
28,9,81,70,165,SC
29,9,254,127,187,SC
30,9,218,140,188,SC
1,10,141,107,180,SC
2,10,80,63,151,SC
3,10,86,68,137,SC
4,10,81,63,148,SC
5,10,86,59,151,SC
6,10,87,55,127,SC
7,10,116,71,161,SC
8,10,68,52,127,SC
9,10,37,34,118,SC
10,10,69,45,143,SC
11,10,48,42,129,SC
12,10,59,54,145,SC
13,10,86,58,151,SC
14,10,114,74,167,SC
15,10,95,66,155,SC
16,10,65,50,125,SC
17,10,120,74,147,SC
18,10,94,74,152,SC
19,10,100,76,151,SC
20,10,107,71,162,SC
21,10,117,86,155,SC
22,10,96,72,151,SC
23,10,39,36,120,SC
24,10,94,76,151,SC
25,10,87,64,139,SC
26,10,93,68,158,SC
27,10,73,65,152,SC
28,10,100,75,156,SC
29,10,71,52,150,SC
30,10,53,43,122,SC
31,10,54,46,126,SC
1,11,62,47,125,SC
2,11,74,54,135,SC
3,11,72,55,122,SC
4,11,117,73,152,SC
5,11,116,82,146,SC
6,11,78,61,129,SC
7,11,58,45,132,SC
8,11,56,48,129,SC
9,11,41,36,119,SC
10,11,92,61,143,SC
11,11,90,67,145,SC
12,11,110,68,158,SC
13,11,48,36,131,SC
14,11,55,44,137,SC
15,11,76,58,132,SC
16,11,82,63,147,SC
17,11,74,54,132,SC
18,11,129,90,164,SC
19,11,147,76,156,SC
20,11,97,67,151,SC
21,11,80,60,145,SC
22,11,110,73,158,SC
23,11,68,51,146,SC
24,11,165,99,165,SC
25,11,157,99,158,SC
26,11,125,74,156,SC
27,11,82,62,144,SC
28,11,79,52,155,SC
29,11,95,76,160,SC
30,11,71,47,140,SC
1,12,108,65,138,SC
2,12,112,77,162,SC
3,12,120,78,157,SC
4,12,80,53,153,SC
5,12,79,57,155,SC
6,12,69,57,135,SC
7,12,73,56,139,SC
8,12,43,35,127,SC
9,12,88,67,147,SC
10,12,106,70,154,SC
11,12,77,62,140,SC
12,12,81,55,157,SC
13,12,84,58,153,SC
14,12,136,68,180,SC
15,12,71,47,148,SC
16,12,166,98,167,SC
17,12,119,84,173,SC
18,12,119,65,158,SC
19,12,119,80,161,SC
20,12,80,49,128,SC
21,12,107,63,174,SC
22,12,116,61,151,SC
23,12,160,99,159,SC
24,12,92,68,142,SC
25,12,73,60,140,SC
26,12,96,64,159,SC
27,12,149,78,160,SC
28,12,292,87,165,SC
29,12,218,100,181,SC
30,12,248,135,193,SC
31,12,138,91,175,SC
