day,month,numChecklists,numContributors,numSpecies,state
1,1,273,86,114,MT
2,1,198,70,103,MT
3,1,159,63,96,MT
4,1,53,35,82,MT
5,1,74,40,97,MT
6,1,52,36,92,MT
7,1,60,40,88,MT
8,1,98,38,104,MT
9,1,99,50,91,MT
10,1,112,50,106,MT
11,1,78,41,89,MT
12,1,52,42,79,MT
13,1,66,35,83,MT
14,1,44,35,76,MT
15,1,69,42,86,MT
16,1,117,46,94,MT
17,1,92,41,95,MT
18,1,70,44,93,MT
19,1,56,43,84,MT
20,1,47,30,85,MT
21,1,82,42,88,MT
22,1,72,37,93,MT
23,1,109,49,100,MT
24,1,89,40,84,MT
25,1,53,35,90,MT
26,1,68,45,87,MT
27,1,77,37,78,MT
28,1,58,34,76,MT
29,1,52,29,81,MT
30,1,95,51,86,MT
31,1,107,53,89,MT
1,2,59,42,67,MT
2,2,52,33,78,MT
3,2,84,38,84,MT
4,2,40,31,67,MT
5,2,110,44,91,MT
6,2,75,50,87,MT
7,2,96,49,96,MT
8,2,53,40,88,MT
9,2,52,40,82,MT
10,2,60,38,87,MT
11,2,55,35,69,MT
12,2,185,117,109,MT
13,2,246,127,104,MT
14,2,206,130,109,MT
15,2,184,106,103,MT
16,2,46,35,78,MT
17,2,67,37,83,MT
18,2,55,35,77,MT
19,2,70,44,87,MT
20,2,107,45,86,MT
21,2,169,72,105,MT
22,2,44,35,84,MT
23,2,48,34,83,MT
24,2,62,38,88,MT
25,2,51,34,84,MT
26,2,106,55,105,MT
27,2,135,63,104,MT
28,2,124,72,100,MT
29,2,46,41,92,MT
1,3,65,38,89,MT
2,3,66,44,93,MT
3,3,58,37,90,MT
4,3,83,48,104,MT
5,3,189,76,115,MT
6,3,122,63,96,MT
7,3,73,50,97,MT
8,3,65,53,96,MT
9,3,79,48,95,MT
10,3,58,38,85,MT
11,3,81,49,93,MT
12,3,219,76,103,MT
13,3,126,69,108,MT
14,3,45,38,84,MT
15,3,58,46,79,MT
16,3,87,44,92,MT
17,3,110,50,99,MT
18,3,112,59,106,MT
19,3,173,72,113,MT
20,3,199,86,120,MT
21,3,66,38,100,MT
22,3,44,29,88,MT
23,3,87,42,94,MT
24,3,88,46,95,MT
25,3,102,46,107,MT
26,3,155,73,124,MT
27,3,108,66,113,MT
28,3,63,45,105,MT
29,3,69,44,95,MT
30,3,112,55,105,MT
31,3,98,54,109,MT
1,4,121,61,112,MT
2,4,153,76,124,MT
3,4,166,80,130,MT
4,4,110,61,120,MT
5,4,99,49,99,MT
6,4,81,58,112,MT
7,4,121,68,122,MT
8,4,143,73,127,MT
9,4,188,75,141,MT
10,4,145,78,135,MT
11,4,131,69,135,MT
12,4,105,73,126,MT
13,4,60,47,110,MT
14,4,77,58,122,MT
15,4,104,54,133,MT
16,4,164,71,152,MT
17,4,194,85,148,MT
18,4,107,68,136,MT
19,4,117,71,134,MT
20,4,112,66,148,MT
21,4,162,81,157,MT
22,4,147,62,154,MT
23,4,281,78,164,MT
24,4,197,78,160,MT
25,4,105,63,144,MT
26,4,139,73,158,MT
27,4,120,63,154,MT
28,4,135,57,160,MT
29,4,149,61,162,MT
30,4,227,91,174,MT
1,5,212,98,173,MT
2,5,127,67,158,MT
3,5,149,64,163,MT
4,5,137,71,152,MT
5,5,173,72,170,MT
6,5,147,63,192,MT
7,5,232,83,196,MT
8,5,176,97,190,MT
9,5,79,48,154,MT
10,5,114,59,176,MT
11,5,135,69,195,MT
12,5,115,72,196,MT
13,5,138,69,185,MT
14,5,471,120,230,MT
15,5,194,83,224,MT
16,5,142,76,200,MT
17,5,349,87,226,MT
18,5,176,80,209,MT
19,5,130,69,202,MT
20,5,158,84,213,MT
21,5,161,96,211,MT
22,5,147,87,210,MT
23,5,92,62,181,MT
24,5,184,76,205,MT
25,5,185,83,214,MT
26,5,166,84,225,MT
27,5,244,107,225,MT
28,5,253,108,226,MT
29,5,213,107,229,MT
30,5,169,95,227,MT
31,5,147,72,204,MT
1,6,143,80,212,MT
2,6,144,73,206,MT
3,6,113,83,189,MT
4,6,181,99,222,MT
5,6,193,84,194,MT
6,6,122,77,205,MT
7,6,117,66,193,MT
8,6,97,63,196,MT
9,6,188,70,198,MT
10,6,194,75,198,MT
11,6,212,69,205,MT
12,6,176,84,201,MT
13,6,106,63,199,MT
14,6,97,50,172,MT
15,6,97,70,196,MT
16,6,120,64,190,MT
17,6,88,62,192,MT
18,6,188,82,218,MT
19,6,141,76,196,MT
20,6,133,73,189,MT
21,6,134,61,187,MT
22,6,107,70,189,MT
23,6,100,69,192,MT
24,6,80,62,185,MT
25,6,134,78,204,MT
26,6,150,94,204,MT
27,6,110,71,201,MT
28,6,116,58,204,MT
29,6,143,61,196,MT
30,6,95,61,193,MT
1,7,99,56,206,MT
2,7,86,67,195,MT
3,7,102,69,195,MT
4,7,85,73,193,MT
5,7,94,66,186,MT
6,7,78,57,192,MT
7,7,132,68,218,MT
8,7,109,60,195,MT
9,7,153,84,203,MT
10,7,123,78,201,MT
11,7,96,58,179,MT
12,7,103,76,199,MT
13,7,96,69,197,MT
14,7,118,70,202,MT
15,7,121,70,211,MT
16,7,101,79,212,MT
17,7,118,73,203,MT
18,7,93,57,180,MT
19,7,84,48,180,MT
20,7,79,57,187,MT
21,7,73,56,192,MT
22,7,106,65,208,MT
23,7,126,64,205,MT
24,7,81,50,186,MT
25,7,73,46,181,MT
26,7,93,59,175,MT
27,7,73,48,171,MT
28,7,85,54,188,MT
29,7,130,62,199,MT
30,7,109,53,190,MT
31,7,98,54,198,MT
1,8,76,56,193,MT
2,8,61,55,193,MT
3,8,63,43,179,MT
4,8,49,41,169,MT
5,8,63,42,165,MT
6,8,122,53,189,MT
7,8,85,50,187,MT
8,8,76,50,185,MT
9,8,72,56,190,MT
10,8,67,46,163,MT
11,8,61,43,180,MT
12,8,53,37,167,MT
13,8,76,50,201,MT
14,8,59,52,183,MT
15,8,62,47,175,MT
16,8,62,38,177,MT
17,8,57,48,195,MT
18,8,59,42,153,MT
19,8,102,52,177,MT
20,8,120,84,208,MT
21,8,74,50,174,MT
22,8,58,47,167,MT
23,8,70,49,169,MT
24,8,90,61,198,MT
25,8,114,57,191,MT
26,8,121,55,193,MT
27,8,92,51,176,MT
28,8,73,60,179,MT
29,8,76,50,177,MT
30,8,77,56,174,MT
31,8,76,53,185,MT
1,9,83,47,188,MT
2,9,110,62,189,MT
3,9,167,73,194,MT
4,9,113,59,193,MT
5,9,76,50,189,MT
6,9,80,51,182,MT
7,9,72,54,166,MT
8,9,84,46,160,MT
9,9,119,54,194,MT
10,9,160,73,194,MT
11,9,78,49,173,MT
12,9,61,44,150,MT
13,9,72,52,149,MT
14,9,65,52,156,MT
15,9,93,50,159,MT
16,9,70,50,140,MT
17,9,142,63,145,MT
18,9,79,53,136,MT
19,9,51,39,123,MT
20,9,61,44,131,MT
21,9,51,28,120,MT
22,9,48,37,115,MT
23,9,69,47,143,MT
24,9,88,54,142,MT
