day,month,numChecklists,numContributors,numSpecies,state
1,1,28,13,59,ND
2,1,22,7,42,ND
3,1,15,14,48,ND
4,1,5,7,27,ND
5,1,7,9,23,ND
6,1,6,8,27,ND
7,1,10,7,27,ND
8,1,5,7,25,ND
9,1,14,8,44,ND
10,1,16,6,31,ND
11,1,4,4,28,ND
12,1,7,8,26,ND
13,1,8,11,37,ND
14,1,5,9,23,ND
15,1,3,8,23,ND
16,1,12,9,36,ND
17,1,6,5,26,ND
18,1,7,11,28,ND
19,1,3,6,21,ND
20,1,5,8,26,ND
21,1,5,7,25,ND
22,1,9,11,29,ND
23,1,7,7,29,ND
24,1,16,11,45,ND
25,1,7,9,38,ND
26,1,9,12,30,ND
27,1,6,7,20,ND
28,1,6,9,24,ND
29,1,10,9,34,ND
30,1,21,14,48,ND
31,1,23,15,32,ND
1,2,7,9,29,ND
2,2,8,7,33,ND
3,2,10,11,29,ND
4,2,13,11,25,ND
5,2,12,11,39,ND
6,2,24,13,42,ND
7,2,5,6,21,ND
8,2,6,8,19,ND
9,2,6,7,39,ND
10,2,4,5,18,ND
11,2,12,10,33,ND
12,2,32,32,59,ND
13,2,40,31,43,ND
14,2,35,32,46,ND
15,2,32,29,44,ND
16,2,6,11,26,ND
17,2,5,7,30,ND
18,2,7,9,19,ND
19,2,9,13,38,ND
20,2,38,21,39,ND
21,2,18,16,50,ND
22,2,7,15,21,ND
23,2,9,12,27,ND
24,2,9,10,31,ND
25,2,10,13,23,ND
26,2,17,15,43,ND
27,2,37,24,57,ND
28,2,23,13,54,ND
29,2,11,12,34,ND
1,3,14,15,43,ND
2,3,14,15,37,ND
3,3,15,15,37,ND
4,3,16,14,32,ND
5,3,41,23,58,ND
6,3,47,25,69,ND
7,3,31,19,60,ND
8,3,24,15,55,ND
9,3,24,17,52,ND
10,3,22,16,59,ND
11,3,26,14,62,ND
12,3,57,25,77,ND
13,3,22,18,62,ND
14,3,31,20,64,ND
15,3,22,17,62,ND
16,3,12,11,48,ND
17,3,10,10,58,ND
18,3,19,14,73,ND
19,3,25,15,67,ND
20,3,28,19,64,ND
21,3,9,12,57,ND
22,3,13,11,59,ND
23,3,22,15,72,ND
24,3,18,14,58,ND
25,3,22,13,65,ND
26,3,27,16,76,ND
27,3,17,15,63,ND
28,3,16,16,62,ND
29,3,30,21,75,ND
30,3,29,17,78,ND
31,3,21,12,73,ND
1,4,24,17,74,ND
2,4,30,16,85,ND
3,4,11,14,74,ND
4,4,25,18,83,ND
5,4,19,13,73,ND
6,4,15,15,78,ND
7,4,13,11,56,ND
8,4,17,16,69,ND
9,4,25,17,80,ND
10,4,24,14,101,ND
11,4,17,15,73,ND
12,4,25,17,93,ND
13,4,17,18,79,ND
14,4,41,27,116,ND
15,4,45,26,118,ND
16,4,36,21,123,ND
17,4,33,22,124,ND
18,4,37,29,120,ND
19,4,32,18,110,ND
20,4,30,25,130,ND
21,4,18,18,98,ND
22,4,19,25,107,ND
23,4,39,15,124,ND
24,4,24,15,115,ND
25,4,20,18,119,ND
26,4,27,15,122,ND
27,4,20,22,96,ND
28,4,28,14,113,ND
29,4,19,16,106,ND
30,4,31,23,128,ND
1,5,38,21,130,ND
2,5,21,16,112,ND
3,5,35,21,123,ND
4,5,21,16,126,ND
5,5,13,13,94,ND
6,5,30,26,145,ND
7,5,33,18,170,ND
8,5,16,14,95,ND
9,5,31,18,143,ND
10,5,29,21,142,ND
11,5,34,23,141,ND
12,5,24,18,127,ND
13,5,19,13,142,ND
14,5,131,32,186,ND
15,5,24,20,142,ND
16,5,37,31,154,ND
17,5,47,36,144,ND
18,5,32,29,147,ND
19,5,39,34,183,ND
20,5,58,34,188,ND
21,5,79,37,176,ND
22,5,50,33,172,ND
23,5,41,25,181,ND
24,5,32,25,153,ND
25,5,25,23,153,ND
26,5,30,26,146,ND
27,5,28,23,158,ND
28,5,44,24,183,ND
29,5,52,26,187,ND
30,5,41,24,161,ND
31,5,20,17,137,ND
1,6,27,24,134,ND
2,6,34,20,154,ND
3,6,26,18,139,ND
4,6,50,23,166,ND
5,6,37,20,156,ND
6,6,26,20,154,ND
7,6,46,22,148,ND
8,6,63,27,155,ND
9,6,92,32,164,ND
10,6,89,31,164,ND
11,6,47,26,150,ND
12,6,89,30,167,ND
13,6,60,24,161,ND
14,6,29,18,135,ND
15,6,28,23,148,ND
16,6,16,18,123,ND
17,6,26,14,130,ND
18,6,39,19,152,ND
19,6,22,18,122,ND
20,6,20,14,139,ND
21,6,33,15,149,ND
22,6,18,18,155,ND
23,6,15,11,120,ND
24,6,25,16,121,ND
25,6,37,18,142,ND
26,6,35,18,158,ND
27,6,9,9,112,ND
28,6,16,9,119,ND
29,6,21,13,129,ND
30,6,18,9,123,ND
1,7,19,10,123,ND
2,7,37,14,123,ND
3,7,27,18,140,ND
4,7,20,19,122,ND
5,7,26,12,101,ND
6,7,25,16,133,ND
7,7,14,12,119,ND
8,7,21,12,137,ND
9,7,39,16,141,ND
10,7,26,17,128,ND
11,7,19,11,100,ND
12,7,5,9,78,ND
13,7,7,9,108,ND
14,7,14,8,135,ND
15,7,11,7,113,ND
16,7,25,16,147,ND
17,7,22,13,131,ND
18,7,14,14,117,ND
19,7,11,10,110,ND
20,7,8,7,98,ND
21,7,12,9,109,ND
22,7,14,11,111,ND
23,7,15,15,126,ND
24,7,27,11,115,ND
